text,label
"Autobiography 

Hello, and Welcome to Wikipedia! Based on your username and all edits, it appears that you either are, or have some relationship to, the subject of the article Bob McDill. I strongly recommend that you read Wikipedia's policy on autobiography. Thanks and have a great day! -",0
"Estudiantes colours 

Having just watched a monochrome video recording of the second leg, Estudiantes played that night in a white strip with two (presumably red) stripes on the right-hand side of the shirt and a (presumably) red collar. Those who can do such things can correct the appropriate details on the main page. 90.7.231.28",0
"We need your help regarding Amateur Radio 
As StuffOfInterest said, please come by  Category_talk:Amateur_Radio_Operator where we are discussing how to organize the identification of Amateur Radio Operators written about and who are users on Wikipedia.  Steve",0
"""

, you are very much on the right track now. A few things you'll want to adjust:
If you have more sources that are also strong, especially ones that talk a little more about her overall career rather than just her books, that would help flesh out the depiction of her.
When you have a list of items, like works or links, make sure to """"bullet"""" each item using a """"*"""", just like I'm doing here. And you needn't leave blank lines between list items when you bullet.
Carefully skim through and remove *anything* that is even slightly subjective praise that's not directly sourced to a review/commentator. That is, if the NYT says she's """"splendiferous"""" you can mention that, mention NYT said it, and cite it. But you absolutely cannot refer to her as """"renowned"""", """"pathbreaking"""", """"stellar"""", """"imaginative"""" etc in Wikipedia's own voice.
This would likely pass just as it is, but there's no harm and much benefit to continuing to beef it up a little. Also, if her birth year is public record (i.e. mentioned on some university site, news article, etc., not by digging in city archives) then please include that next to her name.
Nice work, I think you're really getting the hang of this now. I like to avoid reviewing the same article multiple times when it's this close to passing, so I'll wait until another reviewer puts fresh eyes on it.   """,0
"The threat is often worse than reality. As Trade Union negotiator, I raised the wages of section I represented to the highest within the company for that particular type of work, across all the UK sites. I never had more than 25% of the section members that I could rely on to take action, but those 25% were vocal, and the other 75% had the good sense to keep quiet.",0
"""
 Image:Chem_lewisstructure.png listed for deletion 
An image or media file that you uploaded or altered, Image:Chem_lewisstructure.png, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you. ≈talk """,0
"""

 Please do not vandalize pages, as you did with this edit to Ice-T. If you continue to do so, you will be blocked from editing.   Waters """,0
", 7 January 2007 (UTC)
 Oppose - for same reasons as Beardo - Operational status changes should not affect WP naming, and if they do we have got our naming standards wrong.   17:14",0
"To be honest, the entire section needs a rethink.  I am sure that every single person will want 'their' subject covered, and everyone elses ignored.  There needs to be some better criteria.",0
"""

Regarding reversions made on September 22 2007 to United Kingdom
 You currently appear to be engaged in an edit war. Note that the three-revert rule prohibits making more than three reversions in a content dispute within a 24 hour period. Additionally, users who perform a large number of reversions in content disputes may be blocked for edit warring, even if they do not technically violate the three-revert rule. If you continue, you may be blocked from editing. Please do not repeatedly revert edits, but use the talk page to work towards wording and content that gains a consensus among editors.    """,0
Syrian Civil War sanctions,0
"""

 Thanks a lot!  

Hey.. Thanks a lot for the wishes!! How ya doin?? Hope you notice the subtle change in my signature.. he he... -).. thanks a lot again! 18 Years, India • contribs """,0
"""
Oppose per Shudda. If the content was merged back here, it would likely make up a significant portion of the article; IMHO, the """"Credits"""" section and snippets already present throughout are more than enough for a main article; WP:SS.  (t·c) """,0
Please stop linking the copyrighted image to the Icon for Hire article. We don't want to be sued.,0
"""You sad sod. Libel. Hmmm, it seems you have just violated one of the Wiki-rules and alleged the commission of a crime. You are on the """"to be banned"""" list, and even more!  

""",0
I think you are misunderstanding what was said. I can't speak for why other editors where adding the link but I believe most editors including myself were not putting it there as a thank you but as an acknowledgment that the site has additional information relating to the individual. With that said I still believe that to not allow the site to be used for specfic information is a major mistake as it will make it difficult to find information on certain Notable biographical articles which will thereby extend a disservice to our readers.,0
"""

 Vandalism strikes again 

Google """"Haley"""" and check out the second result. msg """,0
"Users use almost enirely German sources.That can be very easily seen whilst one tries to edit articles.

3rd reason:I call it 'thrifty managing of trut'.What it basically means is that Wikipedians of the above mentioned sort 
accept material that 'disproves' the Polishness of western and northern Poland
and delete material that proves it.Deleted without giving any reasons because if they ever gave any they would reveal themselves and their true unwritten agenda.I am a victim of such behaviour.

4th reason:",0
"""

 How to Fill out an IRS Form 13909 
Hello Rob, just want to let you know that you and your bud  drew first
blood . Well, It gets personal with me too...
line 1.
NAME OF REFFERRED ORGANIZATION...Wikimedia Foundation c/o CT Corporation System
Street address...................818 West Seventh Street 
City/State/Zipcode...............Los Angeles, California 90017
Date of Referral:................July, 28 2008

line 2
ORGANIZATION'S EMPLOYER IDENTFICATION NUMBER (EIN)... 20-0049703
line 3
NATURE OF VIOLATION:
 [X] Organization is involved in political campaign
 [X] Organization is engaged in excessive lobbying activites
 [X] Other (describe); The organization listed here is engaged in direct political lobbying and campaigning, which is in violation of IRS code 501(c)(3) which states  """"all section 501(c)(3) organizations are absolutely prohibited from directly or indirectly participating in, or intervening in, any political campaign on behalf of (or in opposition to) any candidate for elective public."""" 
line 4
DETAILS OF VIOLATION:
Name(s) of Person(s) Involved: (you know who...)

and so forth and so forth... I hope you get the drift... I will
be contacting the Wikimedia Foundation Inc. at 415-839-6885 asap and see if they can
see my Point of view... I hope they understand what is really happening here... if not..well, 
I should start printing a whole bunch of these 13909's, and have my friends send
them, as it's their right to do so under US LAW... It's personal now.  I have sufficient and competent evidence to make a case, based on some of my conversations with """"friends with some legal background"""". 

The point of this communication and a finale plea to you and the wiki office that, I'm really a nice guy and don't want to wreak your little Owellen simulation hobby, so I am giving you one last chance to really follow your wikipedian policy WP:BLP WP:NPOV WP:OWN WP:NPOV WP:COI etc... and stop the partisan bias bull donkey and do the right thing.  IF not..well I will be a good American citizen and bring information to the Government of a violation of a law. One last thing..this is not a """"legal threat"""" it's just me and friends being good citizen to bring wikimedia foundation in compliance with 
USA:TAXCODE. You hand your friends have a wiki nice day.
Post script: YOU WOULD BE A FOOL I HOPE YOU NOT TO DISMISS THIS ROB - DON'T make me follow though with this ...
  """,0
"""

 Reply 

My comment was intended to stop the argument before it got even more out of hand - and also hopefully edit conflict any escalation-in-progress. Administrators will be reviewing both your actions now that this has been brought up, and will determine if any action is necessary.  (//c) """,0
"""

WikiProjects interested in """"Militant Atheism""""
Could you please explain more about why you have recently removed several WikiProjects mentioned as being interested in the article """"Militant atheism""""? The article discusses issues which clearly involve Christianity, and other religions, so I think they could be restored.   """,0
"""Please do not remove content from Wikipedia. It is considered vandalism. If you would like to experiment, please use the sandbox. Thank you.   xd(?!?) """,0
"CalendarWatcher is a pedophile, child molester. on his computer is approximately 3 Gigs of child pornography and sexual depravity. This guy seriously RAPES little kids and video tapes it to sell in Russia.66.82.9.104",0
"T:ITN 

Just curious, why do we need to italicise the parentheses of pictured?",0
Have now fixed a lot of problems,0
"Movie Edits
I think you need to stop reverting back and muchly I was editing Supercop of how many minutes you vandalize it from 4 minutes back to 10 minutes which is incorrect, while the red colors on the characters names words are corrected with a regular name instead of the character text like this  .
I think you need to have me to edit it instead of me cursing at you in this talk page, and I'm sorry I got much mad at editors which they are fraud reverting the edited info I did back to the original info.",0
"Acaia 

Thank you for nominating my typo for speedy deletion. It's nic to know that mistakes I miss do get fixed!",0
"Daniel Clark 
My recent edit of this article is not at all a disruptive edit, I was just adding something that I read in a magazine, and I couldnt find the source. So dont be threatening to block me or anything.",0
"Arkansas is not so fun about it,becaues it dosent tell us about who was the founder.",0
"Since you now have the link (above) explaining how to use reference tags, I expect you to get it right - or to ask for help.  Do not simply repeat the same mistakes.",0
"""do any change to a picture in the Image viewer of Windows the changes are automatic saved with No alternative! @

I beg them to solve it or at least give us the alternative  Excuse my English (talk me) 
It's already mentioned at Windows Picture and Fax Viewer#Known issues.    
Compatibility
Paul Thurott has written an article about compatibility issues with the Beta, which makes me doubt the final release's compatibility.  

Removed Features
 
 
 _/|\_I don't know why the Removed Features section claims that the classic start menu and taskbar will be
 removed. Nor do I know why the Inkball game is supposedly removed. This section cites no references and these
 claims are the most questionable.  

I'm not sure as the the reasons as to why they we're removed but I can tell you that Ink Ball is not found anywhere in the beta release, I'm not sure about the classic start menu and taskbar, i don't see an option for them but I didn't look all that hard   

 Inkball only appears in Tablet Edition windows products.  Is there a tablet addition of the Windows 7 beta?   
 Hmm... I may be wrong there.  The article mentions that it also appeared in Vista Home Edition.  Still, Can't imagine it's very fun with a mouse.   
It does indeed come with Vista Home Premium, not sure about other editions.   
It also comes with Ultimate. But anyway, mentioning it has been removed if the only evidence we have is it's not included in the current beta is an incredibly bad idea. We need a reliable source saying Microsoft has decided to remove it. There could be plenty of reasons why it's not in beta, only one of them is Microsoft has decided to remove it completely   

 Beta Release 

The date of the release of the Beta should be January 7 (Release on MSDN to TechBeta and TechNet customers) or January 9 (Release to public) ?? -  Excuse my English (talk me) 06:04, """,0
"You can explain the situation, but not delete referenced text. For example: ''The Great Powers were unhappy with this extension of Russian power on the Balkans, and Serbia feared the establishment of Greater Bulgaria would harm their interests in the Ottoman heritage. This prompted them to obtain a revision of the Threaty of San Stefano through the Treaty of Berlin in the same year.",0
"Btw: I am very personally offended by the allegation that I don't contribute to the encyclopedia enough. Kidding. As I said, you're right. I'm constantly trying to change that -/ See secondary antisemitism for one example of me writing something. Or Template:Archive Box Collapsible, or the rewrite I did on WP:WAF. But there is so much to do and so little fucking time. (for the record: I am now confirming this posting as going without an edit summary, as a Kudos to your whole input which I honestly appreciate) — Dorftrottel⁠",0
"""Please be careful when you add comments to a discussion not to delete content or templates from the page, as you did at Wikipedia:Articles for deletion/Donier Tyler. Thank you! ~81(C) """,0
"hannah montana has been the first president in the united states they say dat miley cyrus is only 16 (WRONG) she's not she 182 she still looks young because she had plastic surgery on  but really folks dere is nothing more than miley cyrus love for her people and i say miley cyrus is 1 freaky skank! lol too much boobs are showing,anywayz please please belive dis message it is a approved by teachers all over there world.",0
"""

 POV Tag Vandalism? 

David Starr has re-posted the POV alert tag on this page. I do not feel he ever fully addressed my questions. He is asserting that the page shows overwhelming bias in some way - according to him there are only two specific single line instances that he cites of bias on the page, both in the bio. This does not a biased page make.

I have clearly refuted both of these claims at length, with no response (despite repeated requests) from Starr. 

1) The """"garbage"""" passage is balanced with an explanation from a Da spokesperson. The source is quoted, phrase is neutral, and source (scholar Georg Feuerstein) is not in dispute by Starr. The mention is crucial because it explains the """"controversial"""" aspect in first line of lead, and period is alluded to in Adidam apologies for """"controversial"""" earlier behavior and in the numbers of lawsuits, news articles, and analysis by authorities linked to and discussed in Da page. Also, further explained by Da himself in """"Crazy Wisdom"""" section in teaching.

2) Mention of 1986 breakdown/Divine Emergence. This is a significant event, as attested by Adi Da press. Source is not biased, all mentions of events are phrased neutrally within basic journalistic standards. Balanced with Adi Da self-assessment as personally significant event (about which an entire book was written.)

3)""""Undue weight"""" was shown to be unreasonable, as each line is short without subjective exposition. On balance throughout page, all potentially """"controversial"""" material (in every case sourced, cited, and neutrally phrased) is far outweighed by neutral info and Da """"self-assessment."""" 

Every potentially controversial mention is carefully contextualized and phrased to reflect source, and balanced with an alternate explanation. In every case. 

Source disputes:
1) Gurdjieff Journal: no specific instances of bias are alleged by Starr from this source. Starr is simply questioning the source without saying why it is an issue. Did not address my point that source is only used because it summarizes bio info from Da, Rudi, and Siddha Yoga accounts. No bias is reflected in WP entry, no has any been revealed. And Starr has failed to show how magazine is biased or """"self-published"""" simply making assertion that it is a """"competing religious organization"""" which is simply unproven (there is no Gurdjieff church or """"organization"""").

2) Lake County News: source has been used for other articles, Starr only questions it for single mention that he subjectively finds to his dislike (the Divine Emergence passage). He has not worked to find alternative source that would allow the material about a significant event to remain. Source has been found acceptable to all other editors in past months, as demonstrated by its repeated use. Starr cannot singly enter now and discount source, when not showing WP guideline that effectively discounts it (only his own subjective analysis of the quality of the """"contact"""" page on their website.)

All other editors, including myself, have been involved in give an take on this page, making allowances and corrections for each other - even yesterday I made changes to accommodate other editors, including Starr. I do not feel that Starr is meeting this standard, and in particular completely failed to address my repeated specific requests. Because of this, I am removing the POV tag as vandalism and an attempt to discount page. I have requested third party review, and perhaps further dispute resolution.   """,0
"""

 Hello, thanks for responding so quickly. Could you please forward his mail to """"permissions-en (at) wikimedia.org"""", so the license can be properly confirmed. I hope his wording was explicit in such a way that everybody will be allowed to use it, not just we here on Wikipedia, because otherwise we'd unfortunately be forced to decline (see WP:NFC for reasons). If you managed to get a real free license for this image, good job! It's a beautiful picture.

 BTW, below is our standard """"welcome"""" blurb, just in case:

Welcome!

Hello, JaanMatti, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page and How to develop articles
How to create your first article (using the Article Wizard if you wish)
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{help me}} before the question. Again, welcome!   ☼ """,0
") 

Look, another good little Marxist.",0
"mind youre business

hey stay out of my personal matters i dont care what you think so you can blow my balls. Wrestlinglover420",0
", salt-cured meat, curing (food preservation), smoking (cooking technique) - probably others. Perhaps we don't need any more general articles",0
"It is called the English Channel in the UK and La Manche in France. It has two names. Likewise, Iranians refer to the Persian Gulf and Arabs refer to the Arabian Gulf. That's the truth of the matter.",0
"Gratitude

THANK YOU ALL FOR EXPANDING MY ARTICLE SO EXTENSIVELY. How did it get so much attention, by the way?",0
"""

Different, but related.  Anal-oral contact could mean just about anything, plus since there is a technical term available, that's what we should be using.  If """"ass to mouth"""" is the only reason why we're using """"Anal-oral contact"""" instead of """"Anilingus"""" I think it's a poor reason.  I could as easily claim that """"Fellatio"""" should be moved to """"Genital-oral contact"""" because some people like to like their partners' balls.   18:52, Nov 20, 2004 (UTC)""",0
"REDIRECT Talk:Antonio Lozada, Jr.",0
"Cincinnati/Northern Kentucky International Airport
Cincinnati Municipal Lunken Airport
Ultimate Air Shuttle
Comair
Delta Airlines
Allegiant Air
Frontier Airlines",0
"What about fascinators that were less fortunate? 

I demand a separate article for insubstantial fascinator as opposed to substantial ones!",0
Above message copied over to Phr's talk page.,0
"No specific reason, just for the kicks. It's my talk page, I can do what I want with it.",0
"Please review Wikipedia:Talk page guidelines

Talk pages are not for general chatter; please keep discussions on talk pages on the topic of how to improve the associated article.

Talk pages are also not strictly a forum to argue different points of view about controversial issues. They are a forum to discuss how different points of view should be included in the article so that the end result is neutral. Partisan debates do not align with the mission of Wikipedia, and get in the way of the job of writing an encyclopedia.",0
""" January 2008 (UTC)

Try as I might, I'm not really able to associate your Zebra analogy with this article. For it to work, this would have to be an article about the colour white, and even then it doesn't really work. The purpose of my change is to remove the """"comparison"""" nature of the section. It's not meant to be a comparison to begin with. The problem right now is that the section really violates NPOV - it places weight on a comparison with another format, rather than standing by itself. The fact it mentions Blu-ray means we have a somewhat unnecessary argument going on in the Talk: pages about a graph which is exclusively focussed on comparing Blu-ray and HD DVD studio support. 

To be NPOV, this part of the article needs to focus on what support HD DVD has. Issues such as what proportion of the studios support it are obviously relevant. Issues as to whether they support either of the competing formats (incumbent DVD, as well as Blu-ray) aren't really, except insofar as it should be mentioned that the rivaly exists.

We need to move the fanboi """"HD DVD is better"""", """"No, Blu-ray is better!"""", """"Well, HD DVD has more support!"""", """"No, Blu-ray has more support!"""" crap to the comparison articles.   18:13, 21""",0
"A better way of viewing it  perhaps would be  along the lines that there is no such thing  as  rubbish (waste); as  rubbish (waste)  is  just something in the wrong place at the wrong time.  Example: Small amounts of the nuclear industries radioactive 'waste' such as Strontium-90 has found useful applications. Yet it is obtained from the nuclear industries waste, which un-contained  would pollute the environment.",0
"""

 You can not convert from AMR to MOA accuracy. 
Yeah! And those who can convert are called morons, like guys from amsaa . Only wikipedia users who didnt read any basics in external ballictics have true knowledge. 

To note, """"converting from AMR to MOA accuracy"""" is sign of ignorance. It is possible to convert from ARM to extreme spread for given group size. AMR or extreme spread you can express in MOA.

 Pages in Russian are not acceptable sources  
Right! All who dont speak English are retarded. For example similar self published work  with less accurate calculations are far more reliable cos it is in English.""",0
"Cliff Richard status update
Hello, thanks for your message, i'm a fan of your music.  i'm intrigued by this, and will let you know if i find anything. i'm not on Wikipedia much, but i will search whenever i can.  keep up the good work and keep singing! you have a wonderful tallent! now i got to go and look for that source. thanks. yours truely, Christian.",0
"Wrong click? 

I presume this edit was an accident?",0
Bletch just reverted the article.,0
"""
Also, depending on the article you will look at, the socioeconomic equality reason will vary.
""""The violence was undoubtedly racial. Its prime targets were the Chinese merchants who have flocked to Tibet by road and on a prestigious new train across the roof of the world. 

The mobs were the losers of Lhasa – the poor who seethe with resentment, outwitted commercially by Chinese traders, out-gunned by the Chinese army and, many fear, ultimately to be outnumbered by Chinese migrants.""""
Now this is straight from the horse's mouth. The actual Western journalist who was there wrote this- not some MSM that decided to twist the source's words. I thought it was the most NPOV and fair way to just say- they were angry about socioeconomic inequality, inflation, and fear of becoming a minority in their own city. Why is that wrong? It's the most concise, fair and NPOV way to state what they were angry about which caused the rioting.""",0
"You have now broken WP:3RR on Timeline of the history of the Falkland Islands, and I have reported this here. '''' talk",0
"question 

About your undo here. Can i ask why is it offensive?",0
"""The word choice employed by some Wikipedians (i.e. """"dictator"""", """"genocidal"""", """"child eater"""", etc.) is """"juvenile"""", not mine. Wikipedian opportunism and double standards is juvenile.
~~Talk to me

""",0
"Mr. Ebonics

I wanted to apologize for calling you Mr. Ebonics, because you have a lot of problems spelling and forming intelligent grammatically correct sentences. It was very insensitive of me. I won't call you Mr. Ebonics anymore, since it hurts your feelings.",0
"Let's Work Together
I would be happy to work with you, if you would stop reverting better written material with references simply to keep your own writing.",0
"BE AN HERO
BE AN HERO
BE AN HERO
BE AN HERO
BE AN HERO
BE AN HERO
BE AN HERO
M I RITE

LAUCHING THE RED BARON

SUICIDE IS YOUR ONLY OPTION
BE AN HERO",0
"""
You are welcome to edit the article and add verifiable info. However, by looking at the link above, it looks to me like it is talking about the history of the current FBI Name Check. This article is primarily about FBI Name Check in the form that it exists today, as practiced for the last 10-15 years or so. Perhaps one could add a """"history"""" section to this article and add some info there about how the FBI Name Check evolved.   """,0
"Myspace?

I found his myspace account, and i'm almost positive it's his:

www.myspace.com/jayresotna

Should we add it to external links?",0
"Your Opinion Ed

Even though you and I don't see eye to eye Mr. Poor, I must confess that what you on user talk Augusto Pinochet was correct, I have done a lot of research on the subject, and got knocked out in a fight with one of my communist friends because I thought Pinochet stopped a Marxist dicatorship in Chile. Thank you and God Bless Mr. Poor  04:53, 18 Mar 2004 (UTC)",0
"DONT YOU THINK DAVID TENNANT SHOULD COME BACK!?

I DO 

HE IS THE BEST DOCTOR EVER",0
the private organization,0
"Heraldic translation: help needed 
Please can you translate a blazon. I drew the coat of arms of Coubron but I don't know how to describe in English the hunting horn on which some elements are of an other colour: the little pipe in which you blow, the lace and the metal ring at the end of the horn. Can you help me, please?",0
"""

 Yo 

Where have you been? What's up? Hit up IRC or reply on my talk page... or yahoo, dude. You've totally disappeared!  (Talk) """,0
"""
 Whoever """"this author"""" is you do not make much sense:
 ENCYCLOPEDIC: Wikipedia is supposed to be (and is!) the encyclopedia. It is not a superficial encyclopedia to elementary school pupils. You ideas about """"encyclopedic"""" are really funny. See for example other major technical/scientific articles like Calculus and General relativity. Do you suggest to make them shorter and remove there technical material that you may not understand? By your criteria for """"encyclopedic"""" both Wikipedia and others like Encyclopedia Britannica with probably shrink by at least 50%.
TEXTBOOK - This article is roughly 100K char long. Have you seen any database textbook? I know a few and they are larger in orders of magnitude! Typically hundreds of pages long. So, what are you talking about?  209.144.63.76  """,0
"""You wrote """":Elockid has clarified that the block on the IP was not targeted at him, but, rather, at another user who apparently was spoofing Ldm's IP. Since he's convinced I have a """"conflict of interest"""" regarding his block (from what I don't know), I'm not going to take any action. And honestly, now that the issue of block evasion has been cleared up, I'm not going to complain if he creates another account with an acceptable username and userpage. Thanks.   """"   """,0
">Expected by whom?
 Sir Issaac Newton and the Law of Gravity wherein a bleeding heart opened by a 6mm plus diameter hole bleeds blood down onto the shooter below him (who claimed Martin was over him when he shot him). If this didn't happen then the shooter is lying about what happened.  This descrepancy should be pointed out in this article in order to appear to be neutral about the matter reporting wise.  [What's also missing is a photograph of Trayvon martin's chest and shirt and amount of bloodletting - which should have been released as well.  Where is it SPD / Coroner's office ???]   (Also, who said anything about 'tv special effects'?  Try and answer to what I wrote rather than respondong to your vivid imaginings.  You'll be way more credible).  Your argument that a 9mm wound had zero chance of bleeding at all is incredible but thanks for trying desparately to nonsensically support Zimmerman.",0
"The problem is not the editor's knowledge of the subject but the fact that you keep reverting his edits without discussion. Stop reverting edits made in good faith without good reason. That will only lead to being reported or something similar. I would take a break for a day or two and return then. Thanks,",0
"For your information, I read the twitter BEFORE reverting edits. WaterlooRoad.co.uk, on its own, is NOT necessarily a factual source. For all you know they could be playing a joke. And if you ARE going to use the twitter as the source, USE IT! The source should be the specific page the information is found. If it's on a twitter page, use the twitter page, NOT the official site of the person of thing the twitter is related to. That being said, waitu until we get proper proof. I.e. if you insist of using WaterlooRoad.co.uk (instead of twitter.com/WaterlooRoadTV), at least wait until THAT states that it's 1st September, OR the official Waterloo Road wesite, BBC Press Office, or any other sources. Don't JUST use twitter, as a source, but use a different site as the written source.",0
For example was the Expulsion of Germans after World War II?,0
/addresses of proxy servers,0
"""

The examples you show are mentions of the term """"comfort women"""" used for comparative effect, to compare a different system to the one involving forced sexual slavery for the Japanese Imperial Army. The term """"comfort women"""" is not used as an established term for a system of primarily voluntary prostitution, such as the 1945–46 RAA in Japan serving US soldiers, or the prostitution in Korea in the 1950s.   """,0
Found and added sources. 46.227.191.109,0
"Well, as you are turning a blind eye to tendentious editing, violations of the 3R rule and personal attacks see here for example, or hereif your three favourites, ,  and  do it. 
 Obviously, for you, some are 'more equal than others', and for some, there are no consequnces. This is not occuring for the first time. Obviously one cannot expect an unbiased arbitration on your part, so do as you wish.",0
"""

 Please do not vandalize pages, as you did with this edit to Jonathan Groff. If you continue to do so, you will be blocked from editing.    """,0
"I dont like the new squad look, it think the simpiler version before was better, instead of spreading everything out, looks ugly as well...anyway open to argue over this matter,",0
"""

-Chess forces personal views, not supported by science

Wikipedia user -Chess participates in vandalism the following way:

Over and over again the Wikipedia user -Chess has been asked on this discussion page to present a known historian or another acceptable source, quote or reference to back up his claims, for instance about his """"16th century"""" Finnish migration theory to Northern Norway, etc.

-Chess has refused to respond to any of these pleas for sources.  Now, that Mr. Chess has changed the Kven text to reflect his personal theories - which are not supported by science - he is attempting to lock and protect the site from reverts and/or further edits.

The Wikipedia user -Chess is forcing his personal views into the Wikipedia Kven text.  Those views are not supported by science.  Not willing to present any sources for the peaces of information inserted by him, the Wikipedia user -Chess is participating in vandalism.

Let it be known, that most parts of the Wikipedia Kven text remaining as of today, which were left standing from earlier contributors, seem accurate.  However, Mr. Chess has attempted to include into the text some of his own ideas, which do not seem to match the opinions of any known historians.  

If Fred Chess disagrees, we once again ask him to provide sources for his claims - even just one source, which could be considered distinguished and reliable.

In his earlier discussion comment above, Fred Chess praises and thanks a respond from user .  However, even that commentator sides against Fred Chess, who - without any scientific foundation, or without any sources presented - tries to present the Northern Norwegian Kvens as a separate and totally non-connected group from the medieval Kvens of Northern Scandinavia.

Wikipedia user  correctly states:  """"Of course, the present Kvens in Northern Norway have a connection with the Finnish-speaking medieval settlers in Northern Sweden and Finland.""""

, March 22, 2006

Vandalism by 

Below are three misquotations by user , from his unsigned message above (his previously used IP address 130.234.75.167 shows that the message is his): 

Claim Number One: """"Tavastians (a group of Southern Finns) were present on the Arctic Ocean alreydy during the Viking Age"""".

Claim Number Two: """"Some believe that the Kvens were the original inhabitants of Northern Norway"""".

Claim Number Three: """" According to Ottar, the Kvens were living in Northern Norway and around the White Sea"""".

When you choose to quote someone, please use the copy and paste technique.  No one has said any of the three sentences above.  You simply changed the wording, to make up goofy sounding sentences, which you claim some one actually wrote.  

Please, explain:  When and where were those sentences written ?  You are simply participating in vandalism, aren't you.  

You've also changed the content of a comment written by another Wikipedia user to this discussion page (and we do not mean you placing your responses between the lines, although for that too you ought to ask a permission from the writer of the comment).

At 13:45, 19 March 2006, using the IP address 130.234.5.136 you added the following sentence to the text which another Wikipedia user had written under the headline Lack of public funding a major cause for lack of information:

""""It's not going to happen, however.""""  You did not return to fix that act of vandalism which you published as a page http://en.wikipedia.org/w/index.php?title=Talk:Kven&oldid;=44501610.

You did not write that sentence in italic text, nor did you margin that sentence with your text, as you did all your other parts of your comments.  Purposely or not, you made it appear as if the other party would have written that comment.  

From here on - to avoid further such temptations and/or accidents - please refrain from placing your comments in between the lines written by other participants on this discussion forum.  The above mentioned particular insert of yours has as of yesterday been changed to reflect the fact that it is a part of your response, and n",0
"Basic Block 
Added link to this article in the Basic block. The article is now essentially about main in various languages. Maybe we should add something regarding the more general meaning.",0
". We fully agree that Ziua published calumnies, but that don't mean we can erase them to clean up Ziua's record - because, as can be seen there, the Ziua articles themselves formed the subject of controversy",0
Always happy to help! Cheers.,0
"I'm back... 

...I haven't found the rusty knife yet, but I'm working on it. Now, I believe we have matters to discuss. Like wtf do you think you are playing at?!?! 217.41.238.156",0
"I think that the vertical tutoring system is becoming more widely acceoted, so some acknowledgement could be made of this in the main article",0
NBA Pre Draft combine and Olympic Measurements,0
Whatever you left-leaning loon.,0
"Right, but drawing the line is an issue of original research and practicality. Is this physicist allowed but not this one? Is this publication related enough to climate? It's just a whole can of worms that we can't really open without creating all kinds of heartache for ourselves.",0
"On the conspiracy part. When multiple publications/web-sights who have some of the same employees ban together against one person then yes. By definition it becomes a conspiracy. 

On the fringe science you published Ronald mallet How the heck is that fringe science. On some of your articles you do not even have sources or external links but invite the public to provide them. Are you hoaxing me? Please, there are far many less professional articles than my own and the difference is. I TOLD YOU I WOULD COME UP WITH THE SOURCES. So please how is Ronald Mallet and John Titor and the other time travel articles you have her not fringe science when I gave code sources.",0
"Because no-one has shown that you cease to be married if you move to or live in one of the other counties.  If only eight counties had DMV offices, that wouldn't mean you couldn't drive across the whole state.  —",0
"""
I disagree with that criteria; either the sources or notable and reliable or they are not.  One does not have to be a political commentator to have a valid opinion on this matter. -''''''The '45 """,0
"Thankyou, could you please email the correspondence to me, Special:Emailuser/Comaze. Is there any way to confirm or deny Bateson's involvement in Bandler's MA? Bateson wrote the foreword for Magic I, signed, 'Gregory Bateson, Kresge College, UCSC'.",0
"""

 Protection needed very Badly 

There is quite a bit of vandalisim on this page i think we need to have the protection reinstated """"Nico Bellic is a Gay mexican"""" i mean what is that.   """,0
"""

 Thanks 

  The RickK Anti-Vandalism Barnstar Thank you for cleaning up my (and others) user pages! Your vandalism hunting is greatly appreciated. '''' (talk|contribs)'' """,0
"""
I just have one thing to say in my defence before I take Upstater's advice and let things slide from now on. Hippo can wikihound me, Hippo can call my editing """"crap"""" at AN/I, insult opinions and editing and comments various times, and call another user's opinion """"moronic""""  """,0
"""

 Really? 

I get that formaldehyde and acetaldehyde are common names, but propionaldehyde? That's pushing it. Is it really used in chemistry more than propanal? I don't know about most people, but I couldn't be bothered to type all that in when I could just type in """"propanal"""". I don't think it needs to be changed, but there should be some sort explanation for why propionaldehyde is used instead.   """,0
"""
Well, since I am blocked, I shall temporarily respond here, whereafter I shall post the message on your talk page. So I am hoping you watch your Watchlist. Anyhoo. I admit that I have been a bit too uncivil in my comments. I will however not accept evolution and reject my God. I will not grow up and reject Christianity. People should respect that and not try to convert me to this religiousless world. Anyway. I don't reject all of evolution. Like, I wouldn't argue against organism adaptations or reject evolutionistic writings (I am actually busy reading a great pro-evolution book at the moment, """"Biology (Seventh Edition)"""", by  various editors. It's this University book or something). Well. What I am countered against most is the hypothesis of the big bang. But I will not start to argue here again. I'm clearly not going to change anybody's minds and no-one's gonna change mine, so the two are each other's resiprocals and we end up with nothing. Have a nice day. ►   ( Talk ♥ Contribs ) ♪♫ """,0
